CNT	TIME	TIME_TICK	FPOGX	FPOGY	FPOGS	FPOGD	FPOGID	FPOGV	LPOGX	LPOGY	LPOGV	RPOGX	RPOGY	RPOGV	BPOGX	BPOGY	BPOGV	LPCX	LPCY	LPD	LPS	LPV	RPCX	RPCY	RPD	RPS	RPV	LEYEX	LEYEY	LEYEZ	LPUPILD	LPUPILV	REYEX	REYEY	REYEZ	RPUPILD	RPUPILV	CX	CY	CS	USER
280887	1886.40369	19056066878	0.18788	0.28174	1886.21680	0.18689	4074	1	0.23195	0.21627	1	0.19400	0.21949	1	0.21297	0.21788	1	0.32274	0.54449	19.68357	1.03316	1	0.58782	0.56212	20.35251	1.02609	1	-0.04127	-0.01021	0.62473	0.00411	1	0.02208	-0.01374	0.62530	0.00425	1	0.52240	0.53426	0	
280888	1886.41077	19056137647	0.18875	0.28043	1886.21680	0.19397	4074	1	0.21346	0.21172	1	0.21459	0.27311	1	0.21402	0.24242	1	0.32253	0.54423	19.98833	1.02609	1	0.58769	0.56203	20.44200	1.01903	1	-0.04127	-0.01021	0.62473	0.00391	1	0.02208	-0.01374	0.62530	0.00419	1	0.52240	0.53426	0	
280889	1886.41736	19056203416	0.18953	0.27911	1886.21680	0.20056	4074	1	0.21349	0.21180	1	0.21258	0.26704	1	0.21303	0.23942	1	0.32230	0.54415	20.14488	1.02601	1	0.58763	0.56201	20.26678	1.02601	1	-0.04196	-0.01030	0.63313	0.00381	1	0.02240	-0.01387	0.63567	0.00421	1	0.52240	0.53426	0	
280890	1886.42456	19056275523	0.20799	0.25732	1886.21680	0.20056	4074	0	0.21520	0.19117	1	0.21626	0.23591	1	0.21573	0.21354	1	0.32220	0.54424	20.41718	1.03300	1	0.58727	0.56169	20.05624	1.04006	1	-0.04196	-0.01030	0.63313	0.00399	1	0.02240	-0.01387	0.63567	0.00425	1	0.52240	0.53426	0	
280891	1886.43103	19056340489	0.21195	0.22789	1886.21680	0.20056	4074	0	0.23115	0.17797	1	0.20067	0.21897	1	0.21591	0.19847	1	0.32214	0.54430	20.26260	1.04705	1	0.58716	0.56166	20.24076	1.05412	1	-0.04196	-0.01030	0.63313	0.00406	1	0.02240	-0.01387	0.63567	0.00421	1	0.52240	0.53426	0	
280892	1886.43713	19056401983	0.21286	0.21701	1886.21680	0.20056	4074	0	0.22869	0.17149	1	0.20067	0.21897	1	0.21468	0.19523	1	0.32220	0.54422	20.10249	1.05412	1	0.58720	0.56157	20.09866	1.05412	1	-0.04126	-0.01007	0.62184	0.00413	1	0.02166	-0.01345	0.61848	0.00423	1	0.52240	0.53426	0	
280893	1886.44446	19056475059	0.21302	0.21026	1886.42456	0.01990	4075	1	0.20622	0.16622	1	0.22080	0.21381	1	0.21351	0.19001	1	0.32160	0.54391	19.97220	1.04713	1	0.58688	0.56162	20.26510	1.04006	1	-0.04126	-0.01007	0.62184	0.00398	1	0.02166	-0.01345	0.61848	0.00425	1	0.52240	0.53426	0	
280894	1886.45056	19056535634	0.21364	0.20956	1886.42456	0.02600	4075	1	0.22298	0.18705	1	0.20927	0.22652	1	0.21613	0.20678	1	0.32128	0.54408	20.21632	1.03308	1	0.58664	0.56148	20.20635	1.02601	1	-0.04126	-0.01007	0.62184	0.00392	1	0.02166	-0.01345	0.61848	0.00425	1	0.52240	0.53426	0	
280895	1886.45874	19056617929	0.21446	0.21011	1886.42456	0.03418	4075	1	0.22806	0.19998	1	0.20901	0.22569	1	0.21854	0.21283	1	0.32129	0.54423	20.15270	1.01903	1	0.58664	0.56155	20.42366	1.02693	1	-0.04081	-0.00996	0.61224	0.00401	1	0.02301	-0.01435	0.65992	0.00422	1	0.52240	0.53426	0	
280896	1886.46387	19056668528	0.21528	0.21356	1886.42456	0.03931	4075	1	0.22846	0.22955	1	0.21195	0.23903	1	0.22020	0.23429	1	0.32123	0.54407	20.40773	1.02693	1	0.58647	0.56140	20.29228	1.04189	1	-0.04081	-0.00996	0.61224	0.00418	1	0.02301	-0.01435	0.65992	0.00427	1	0.52240	0.53426	0	
280897	1886.47046	19056735239	0.21408	0.21135	1886.42456	0.04590	4075	1	0.21212	0.16781	1	0.19918	0.22393	1	0.20565	0.19587	1	0.32110	0.54402	20.51143	1.04189	1	0.58631	0.56127	20.32253	1.05685	1	-0.04081	-0.00996	0.61224	0.00405	1	0.02301	-0.01435	0.65992	0.00430	1	0.52240	0.53426	0	
280898	1886.47742	19056804291	0.21284	0.20886	1886.42456	0.05286	4075	1	0.20668	0.15387	1	0.19918	0.22393	1	0.20293	0.18890	1	0.32100	0.54386	20.35157	1.05685	1	0.58626	0.56138	20.72769	1.05685	1	-0.04131	-0.01000	0.61702	0.00402	1	0.02170	-0.01355	0.62497	0.00425	1	0.52240	0.53426	0	
280899	1886.48474	19056877584	0.21375	0.21041	1886.42456	0.06018	4075	1	0.23491	0.21804	1	0.20903	0.23070	1	0.22197	0.22437	1	0.32040	0.54404	20.27111	1.05685	1	0.58593	0.56125	20.38420	1.04189	1	-0.04131	-0.01000	0.61702	0.00406	1	0.02170	-0.01355	0.62497	0.00429	1	0.52240	0.53426	0	
280900	1886.49121	19056941939	0.21505	0.21209	1886.42456	0.06665	4075	1	0.22683	0.22819	1	0.22914	0.22975	1	0.22799	0.22897	1	0.32035	0.54406	20.22389	1.04189	1	0.58570	0.56127	20.59013	1.02693	1	-0.04131	-0.01000	0.61702	0.00416	1	0.02170	-0.01355	0.62497	0.00419	1	0.52240	0.53426	0	
280901	1886.49731	19057003656	0.21652	0.21461	1886.42456	0.07275	4075	1	0.23220	0.24125	1	0.23321	0.24327	1	0.23270	0.24226	1	0.32058	0.54398	20.11878	1.02693	1	0.58566	0.56115	20.54703	1.01196	1	-0.04131	-0.01000	0.61702	0.00418	1	0.02149	-0.01353	0.62439	0.00425	1	0.52240	0.53426	0	
280902	1886.50476	19057077383	0.21727	0.21562	1886.42456	0.08020	4075	1	0.24220	0.20103	1	0.21038	0.25460	1	0.22629	0.22781	1	0.32011	0.54414	20.78734	1.01196	1	0.58545	0.56127	20.93112	1.01196	1	-0.04131	-0.01000	0.61702	0.00403	1	0.02149	-0.01353	0.62439	0.00421	1	0.52240	0.53426	0	
280903	1886.51147	19057144391	0.21767	0.21667	1886.42456	0.08691	4075	1	0.22735	0.20840	1	0.21848	0.25204	1	0.22292	0.23022	1	0.31987	0.54398	20.55545	1.01196	1	0.58525	0.56120	20.88035	1.01196	1	-0.04131	-0.01000	0.61702	0.00416	1	0.02149	-0.01353	0.62439	0.00426	1	0.52240	0.53426	0	
280904	1886.51807	19057211379	0.21795	0.21736	1886.42456	0.09351	4075	1	0.22735	0.20840	1	0.21647	0.24571	1	0.22191	0.22706	1	0.31967	0.54404	20.41756	1.01196	1	0.58536	0.56104	20.28992	1.01903	1	-0.04145	-0.01003	0.61628	0.00406	1	0.02199	-0.01383	0.64024	0.00439	1	0.52240	0.53426	0	
280905	1886.52429	19057272533	0.21873	0.21891	1886.42456	0.09973	4075	1	0.23274	0.25399	1	0.22787	0.23033	1	0.23031	0.24216	1	0.31942	0.54421	20.69710	1.01903	1	0.58486	0.56116	20.76027	1.02609	1	-0.04145	-0.01003	0.61628	0.00403	1	0.02199	-0.01383	0.64024	0.00424	1	0.52240	0.53426	0	
280906	1886.53162	19057346531	0.21848	0.21965	1886.42456	0.10706	4075	1	0.21089	0.24034	1	0.21806	0.22259	1	0.21447	0.23147	1	0.31932	0.54402	20.74472	1.02609	1	0.58474	0.56113	20.97434	1.03316	1	-0.04145	-0.01003	0.61628	0.00403	1	0.02199	-0.01383	0.64024	0.00428	1	0.52240	0.53426	0	
280907	1886.53784	19057409191	0.21829	0.22044	1886.42456	0.11328	4075	1	0.21060	0.23966	1	0.21981	0.22829	1	0.21521	0.23398	1	0.31934	0.54403	20.76236	1.02687	1	0.58480	0.56109	20.51627	1.02687	1	-0.18014	-0.04437	2.72641	0.00403	0	0.02137	-0.01358	0.62647	0.00438	1	0.52240	0.53426	0	
280908	1886.54480	19057478186	0.21891	0.22189	1886.42456	0.12024	4075	1	0.25577	0.25875	1	0.20412	0.23723	1	0.22995	0.24799	1	0.31908	0.54398	20.78022	1.02059	1	0.58470	0.56119	20.91794	1.01352	1	-0.18014	-0.04437	2.72641	0.00412	0	0.02137	-0.01358	0.62647	0.00429	1	0.52240	0.53426	0	
280909	1886.55164	19057546391	0.21968	0.22428	1886.42456	0.12708	4075	1	0.24511	0.27318	1	0.22359	0.26607	1	0.23435	0.26962	1	0.31898	0.54398	20.56278	1.00723	1	0.58453	0.56112	20.90101	1.00017	1	-0.18014	-0.04437	2.72641	0.00404	0	0.02137	-0.01358	0.62647	0.00434	1	0.52240	0.53426	0	
280910	1886.55786	19057608625	0.22044	0.22658	1886.42456	0.13330	4075	1	0.24764	0.27924	1	0.22359	0.26607	1	0.23562	0.27265	1	0.31885	0.54404	20.64074	1.00017	1	0.58453	0.56103	20.39758	1.00017	1	-0.04272	-0.01029	0.63236	0.00408	1	0.02189	-0.01389	0.64305	0.00435	1	0.52240	0.53426	0	
280911	1886.56470	19057677225	0.22089	0.22817	1886.42456	0.14014	4075	1	0.22950	0.27613	1	0.23110	0.24666	1	0.23030	0.26140	1	0.31869	0.54426	20.92212	1.00645	1	0.58423	0.56103	20.57988	1.01352	1	-0.04272	-0.01029	0.63236	0.00409	1	0.02189	-0.01389	0.64305	0.00432	1	0.52240	0.53426	0	
280912	1886.57178	19057747470	0.22091	0.22834	1886.42456	0.14722	4075	1	0.22228	0.21953	1	0.22056	0.24483	1	0.22142	0.23218	1	0.31837	0.54391	20.62561	1.01981	1	0.58406	0.56114	20.47882	1.02687	1	-0.04272	-0.01029	0.63236	0.00400	1	0.02189	-0.01389	0.64305	0.00435	1	0.52240	0.53426	0	
280913	1886.57825	19057813041	0.22075	0.22800	1886.42456	0.15369	4075	1	0.21737	0.20751	1	0.21683	0.23294	1	0.21710	0.22023	1	0.31842	0.54398	20.80686	1.03316	1	0.58405	0.56125	20.81316	1.04023	1	-0.04194	-0.01013	0.61953	0.00400	1	0.02154	-0.01378	0.63572	0.00434	1	0.52240	0.53426	0	
280914	1886.58459	19057876331	0.22055	0.22803	1886.42456	0.16003	4075	1	0.23068	0.22617	1	0.20062	0.23135	1	0.21565	0.22876	1	0.31828	0.54437	21.08976	1.04023	1	0.58396	0.56121	20.85517	1.04023	1	-0.04194	-0.01013	0.61953	0.00412	1	0.02154	-0.01378	0.63572	0.00430	1	0.52240	0.53426	0	
280915	1886.59192	19057948854	0.22066	0.22845	1886.42456	0.16736	4075	1	0.24195	0.23026	1	0.20481	0.24730	1	0.22338	0.23878	1	0.31819	0.54442	21.18196	1.04023	1	0.58395	0.56127	20.79078	1.04023	1	-0.04194	-0.01013	0.61953	0.00410	1	0.02154	-0.01378	0.63572	0.00430	1	0.52240	0.53426	0	
280916	1886.59827	19058012679	0.22080	0.22894	1886.42456	0.17371	4075	1	0.24195	0.23026	1	0.20686	0.25350	1	0.22440	0.24188	1	0.31824	0.54437	20.84076	1.04023	1	0.58394	0.56113	20.36872	1.03316	1	-0.04246	-0.01028	0.62579	0.00416	1	0.02138	-0.01371	0.63230	0.00437	1	0.52240	0.53426	0	
280917	1886.60510	19058081588	0.22098	0.22931	1886.42456	0.18054	4075	1	0.23443	0.23432	1	0.21768	0.24384	1	0.22605	0.23908	1	0.31791	0.54422	20.93740	1.03316	1	0.58365	0.56108	20.76910	1.02609	1	-0.04246	-0.01028	0.62579	0.00418	1	0.02138	-0.01371	0.63230	0.00439	1	0.52240	0.53426	0	
280918	1886.61194	19058149611	0.22096	0.23050	1886.42456	0.18738	4075	1	0.22909	0.28306	1	0.21181	0.24508	1	0.22045	0.26407	1	0.31795	0.54436	21.00355	1.02609	1	0.58367	0.56112	20.92214	1.01903	1	-0.04246	-0.01028	0.62579	0.00422	1	0.02138	-0.01371	0.63230	0.00434	1	0.52240	0.53426	0	
280919	1886.61804	19058210295	0.22106	0.23190	1886.42456	0.19348	4075	1	0.23398	0.29417	1	0.21363	0.25072	1	0.22381	0.27245	1	0.31792	0.54438	21.21609	1.01274	1	0.58367	0.56104	20.91084	1.01274	1	-0.18211	-0.04496	2.73734	0.00420	0	0.02164	-0.01385	0.64141	0.00434	1	0.52240	0.53426	0	
280920	1886.62524	19058282508	0.22119	0.23316	1886.42456	0.20068	4075	1	0.21318	0.29357	1	0.23693	0.24811	1	0.22505	0.27084	1	0.31786	0.54425	21.07966	1.00645	1	0.58339	0.56094	20.97138	1.01352	1	-0.18211	-0.04496	2.73734	0.00410	0	0.02164	-0.01385	0.64141	0.00438	1	0.52240	0.53426	0	
280921	1886.63232	19058353205	0.22144	0.23420	1886.42456	0.20776	4075	1	0.22134	0.28513	1	0.23723	0.24794	1	0.22928	0.26653	1	0.31757	0.54390	20.90277	1.00723	1	0.58336	0.56091	20.97447	1.01430	1	-0.18211	-0.04496	2.73734	0.00399	0	0.02164	-0.01385	0.64141	0.00434	1	0.52240	0.53426	0	
280922	1886.63867	19058417204	0.22161	0.23499	1886.42456	0.21411	4075	1	0.21866	0.27915	1	0.23534	0.24160	1	0.22700	0.26038	1	0.31766	0.54392	20.65288	1.01430	1	0.58335	0.56099	21.15507	1.02137	1	-0.04225	-0.01016	0.62125	0.00412	1	0.02198	-0.01419	0.65448	0.00432	1	0.52240	0.53426	0	
280923	1886.64478	19058478518	0.22136	0.23475	1886.42456	0.22021	4075	1	0.20417	0.22988	1	0.22191	0.22357	1	0.21304	0.22672	1	0.31755	0.54417	21.04463	1.02765	1	0.58327	0.56100	21.22425	1.02765	1	-0.04225	-0.01016	0.62125	0.00416	1	0.02198	-0.01419	0.65448	0.00434	1	0.52240	0.53426	0	
280924	1886.65186	19058549290	0.22175	0.23421	1886.42456	0.22729	4075	1	0.25565	0.21033	1	0.21479	0.22158	1	0.23522	0.21595	1	0.31760	0.54428	21.44495	1.03394	1	0.58327	0.56104	21.30913	1.03394	1	-0.04225	-0.01016	0.62125	0.00412	1	0.02198	-0.01419	0.65448	0.00433	1	0.52240	0.53426	0	
280925	1886.65869	19058616775	0.22213	0.23371	1886.42456	0.23413	4075	1	0.25565	0.21033	1	0.21479	0.22158	1	0.23522	0.21595	1	0.31755	0.54428	21.77843	1.03394	1	0.58330	0.56105	21.20731	1.03394	1	-0.18215	-0.04467	2.73194	0.00410	0	0.02198	-0.01419	0.65448	0.00435	1	0.52240	0.53426	0	
280926	1886.66504	19058680525	0.22241	0.23438	1886.42456	0.24048	4075	1	0.24878	0.27161	1	0.21600	0.24596	1	0.23239	0.25879	1	0.31742	0.54428	21.64463	1.02765	1	0.58326	0.56112	20.84937	1.02765	1	-0.18215	-0.04467	2.73194	0.00424	0	0.02198	-0.01419	0.65448	0.00440	1	0.52240	0.53426	0	
280927	1886.67212	19058751960	0.22254	0.23469	1886.42456	0.24756	4075	1	0.24317	0.23957	1	0.21174	0.25238	1	0.22745	0.24598	1	0.31737	0.54452	21.20193	1.02137	1	0.58315	0.56123	21.01823	1.02137	1	-0.18215	-0.04467	2.73194	0.00418	0	0.02198	-0.01419	0.65448	0.00440	1	0.52240	0.53426	0	
280928	1886.67834	19058813496	0.22269	0.23506	1886.42456	0.25378	4075	1	0.24317	0.23957	1	0.21378	0.25865	1	0.22847	0.24911	1	0.31741	0.54461	21.33591	1.02137	1	0.58311	0.56123	20.97474	1.01430	1	-0.04219	-0.01017	0.61906	0.00412	1	0.02079	-0.01349	0.62045	0.00438	1	0.52240	0.53426	0	
280929	1886.68567	19058887359	0.22280	0.23502	1886.42456	0.26111	4075	1	0.23968	0.25878	1	0.21423	0.20846	1	0.22695	0.23362	1	0.31753	0.54472	21.30811	1.02059	1	0.58315	0.56145	21.08685	1.01352	1	-0.04219	-0.01017	0.61906	0.00422	1	0.02079	-0.01349	0.62045	0.00441	1	0.52240	0.53426	0	
280930	1886.69238	19058954263	0.22296	0.23529	1886.42456	0.26782	4075	1	0.23996	0.25946	1	0.21914	0.23271	1	0.22955	0.24608	1	0.31749	0.54473	21.36034	1.01981	1	0.58310	0.56144	21.24543	1.01274	1	-0.04219	-0.01017	0.61906	0.00423	1	0.02079	-0.01349	0.62045	0.00436	1	0.52240	0.53426	0	
280931	1886.69897	19059019798	0.22312	0.23557	1886.42456	0.27441	4075	1	0.24023	0.26013	1	0.21936	0.23342	1	0.22980	0.24678	1	0.31742	0.54469	21.42708	1.01903	1	0.58313	0.56143	21.06669	1.01196	1	-0.04219	-0.01026	0.61906	0.00419	1	0.02079	-0.01349	0.62045	0.00436	1	0.52240	0.53426	0	
280932	1886.70532	19059083999	0.22353	0.23573	1886.42456	0.28076	4075	1	0.24305	0.23793	1	0.23796	0.24731	1	0.24051	0.24262	1	0.31735	0.54486	21.42465	1.01196	1	0.58308	0.56158	21.52843	1.01196	1	-0.04219	-0.01026	0.61906	0.00427	1	0.02079	-0.01349	0.62045	0.00434	1	0.52240	0.53426	0	
280933	1886.71191	19059149537	0.22368	0.23591	1886.42456	0.28735	4075	1	0.22901	0.24652	1	0.23133	0.24110	1	0.23017	0.24381	1	0.31728	0.54470	21.14697	1.01196	1	0.58306	0.56163	21.37372	1.01196	1	-0.04219	-0.01026	0.61906	0.00428	1	0.02079	-0.01349	0.62045	0.00435	1	0.52240	0.53426	0	
280934	1886.71863	19059216470	0.22380	0.23602	1886.42456	0.29407	4075	1	0.22901	0.24652	1	0.22940	0.23470	1	0.22920	0.24061	1	0.31733	0.54483	21.34628	1.01196	1	0.58304	0.56161	21.17916	1.01903	1	-0.04219	-0.01026	0.61906	0.00430	1	0.02153	-0.01400	0.64373	0.00437	1	0.52240	0.53426	0	
280935	1886.72607	19059290318	0.22392	0.23611	1886.42456	0.30151	4075	1	0.22966	0.24521	1	0.22904	0.23550	1	0.22935	0.24036	1	0.31734	0.54489	21.64281	1.01903	1	0.58299	0.56160	21.11517	1.02609	1	-0.04219	-0.01026	0.61906	0.00427	1	0.02153	-0.01400	0.64373	0.00441	1	0.52240	0.53426	0	
280936	1886.73242	19059354884	0.22399	0.23624	1886.42456	0.30786	4075	1	0.22487	0.23728	1	0.22960	0.24688	1	0.22724	0.24208	1	0.31721	0.54481	21.37392	1.02609	1	0.58300	0.56160	21.16022	1.03316	1	-0.04219	-0.01026	0.61906	0.00426	1	0.02153	-0.01400	0.64373	0.00439	1	0.52240	0.53426	0	
280937	1886.73877	19059417500	0.22401	0.23623	1886.42456	0.31421	4075	1	0.22229	0.23109	1	0.22769	0.24065	1	0.22499	0.23587	1	0.31719	0.54481	21.37457	1.03316	1	0.58300	0.56155	21.06610	1.04023	1	-0.04219	-0.01026	0.61906	0.00429	1	0.02148	-0.01402	0.64233	0.00438	1	0.52240	0.53426	0	
280938	1886.74585	19059488756	0.22422	0.23558	1886.42456	0.32129	4075	1	0.21835	0.23135	1	0.21737	0.22054	1	0.21786	0.22594	1	0.31710	0.54478	21.55151	1.04023	1	0.58291	0.56151	20.90399	1.04023	1	-0.04219	-0.01026	0.61906	0.00417	1	0.02148	-0.01402	0.64233	0.00442	1	0.52240	0.53426	0	
280939	1886.75183	19059548917	0.22423	0.23616	1886.42456	0.32727	4075	1	0.21711	0.22602	1	0.21608	0.22646	1	0.21659	0.22624	1	0.31710	0.54478	21.55151	1.04023	1	0.58285	0.56160	20.96971	1.04023	1	-0.04219	-0.01026	0.61906	0.00417	1	0.02148	-0.01402	0.64233	0.00445	1	0.52240	0.53426	0	
280940	1886.75952	19059625732	0.22427	0.23680	1886.42456	0.33496	4075	1	0.21711	0.22602	1	0.21608	0.22646	1	0.21659	0.22624	1	0.31706	0.54474	21.63761	1.04023	1	0.58281	0.56150	20.76077	1.04023	1	-0.04242	-0.01027	0.62241	0.00413	1	0.02148	-0.01402	0.64233	0.00445	1	0.52240	0.53426	0	
280941	1886.76575	19059687219	0.22432	0.23757	1886.42456	0.34119	4075	1	0.21742	0.23287	1	0.21403	0.22097	1	0.21573	0.22692	1	0.31705	0.54476	21.54895	1.04023	1	0.58281	0.56156	20.81251	1.04023	1	-0.04242	-0.01027	0.62241	0.00413	1	0.02148	-0.01402	0.64233	0.00448	1	0.52240	0.53426	0	
280942	1886.77209	19059751243	0.22431	0.23812	1886.42456	0.34753	4075	1	0.21480	0.23551	1	0.21693	0.23068	1	0.21587	0.23310	1	0.31710	0.54475	21.53828	1.04023	1	0.58278	0.56149	21.00843	1.04023	1	-0.04242	-0.01027	0.62241	0.00415	1	0.02148	-0.01402	0.64233	0.00448	1	0.52240	0.53426	0	
280943	1886.77930	19059823724	0.22426	0.23854	1886.42456	0.35474	4075	1	0.21480	0.23551	1	0.21693	0.23068	1	0.21587	0.23310	1	0.31710	0.54475	21.53828	1.04023	1	0.58282	0.56154	21.01025	1.04023	1	-0.04242	-0.01027	0.62241	0.00415	1	0.02148	-0.01402	0.64233	0.00445	1	0.52240	0.53426	0	
280944	1886.78613	19059891652	0.22414	0.23837	1886.42456	0.36157	4075	1	0.21887	0.22134	1	0.20982	0.23090	1	0.21435	0.22612	1	0.31711	0.54477	21.57161	1.04023	1	0.58278	0.56149	21.00843	1.04023	1	-0.04242	-0.01027	0.62241	0.00413	1	0.02148	-0.01402	0.64233	0.00448	1	0.52240	0.53426	0	
280945	1886.79272	19059957273	0.22433	0.23898	1886.42456	0.36816	4075	1	0.21602	0.22587	1	0.21422	0.22466	1	0.21512	0.22527	1	0.31707	0.54480	21.71884	1.04023	1	0.58275	0.56156	20.98845	1.04023	1	-0.04242	-0.01027	0.62241	0.00413	1	0.02148	-0.01402	0.64233	0.00448	1	0.52240	0.53426	0	
280946	1886.79883	19060018858	0.22459	0.23974	1886.42456	0.37427	4075	1	0.21602	0.22587	1	0.21422	0.22466	1	0.21512	0.22527	1	0.31709	0.54480	21.69573	1.04023	1	0.58281	0.56156	20.79880	1.04023	1	-0.04242	-0.01027	0.62241	0.00414	1	0.02148	-0.01402	0.64233	0.00448	1	0.52240	0.53426	0	
280947	1886.80554	19060086083	0.22449	0.24003	1886.42456	0.38098	4075	1	0.21838	0.23008	1	0.21596	0.24666	1	0.21717	0.23837	1	0.31706	0.54474	21.63761	1.04023	1	0.58288	0.56172	21.41222	1.04023	1	-0.04242	-0.01027	0.62241	0.00412	1	0.02148	-0.01402	0.64233	0.00444	1	0.52240	0.53426	0	
280948	1886.81299	19060159539	0.22435	0.24021	1886.42456	0.38843	4075	1	0.22157	0.23446	1	0.22154	0.24070	1	0.22156	0.23758	1	0.31713	0.54474	21.40564	1.04023	1	0.58293	0.56173	21.39715	1.04023	1	-0.04242	-0.01027	0.62241	0.00423	1	0.02148	-0.01402	0.64233	0.00446	1	0.52240	0.53426	0	
280949	1886.81970	19060226836	0.22412	0.24012	1886.42456	0.39514	4075	1	0.22157	0.23446	1	0.22154	0.24070	1	0.22156	0.23758	1	0.31720	0.54480	21.41998	1.04023	1	0.58293	0.56183	21.51634	1.04023	1	-0.04219	-0.01026	0.61906	0.00429	1	0.02148	-0.01402	0.64233	0.00448	1	0.52240	0.53426	0	
280950	1886.82629	19060292728	0.22418	0.24047	1886.42456	0.40173	4075	1	0.23200	0.23529	1	0.22571	0.25480	1	0.22885	0.24505	1	0.31720	0.54480	21.41998	1.04023	1	0.58304	0.56196	21.67552	1.04023	1	-0.04219	-0.01026	0.61906	0.00428	1	0.02148	-0.01402	0.64233	0.00447	1	0.52240	0.53426	0	
280951	1886.83240	19060354002	0.22407	0.24082	1886.42456	0.40784	4075	1	0.23240	0.23419	1	0.20315	0.25971	1	0.21778	0.24695	1	0.31726	0.54478	21.38855	1.04023	1	0.58306	0.56191	21.59759	1.04023	1	-0.04219	-0.01026	0.61906	0.00432	1	0.02148	-0.01402	0.64233	0.00447	1	0.52240	0.53426	0	
280952	1886.83960	19060426120	0.22400	0.24130	1886.42456	0.41504	4075	1	0.23240	0.23419	1	0.20521	0.26582	1	0.21881	0.25001	1	0.31729	0.54489	21.62115	1.04023	1	0.58306	0.56187	21.71885	1.03316	1	-0.04219	-0.01026	0.61906	0.00431	1	0.02079	-0.01359	0.62045	0.00440	1	0.52240	0.53426	0	
280953	1886.84644	19060494912	0.22389	0.24104	1886.42456	0.42188	4075	1	0.23475	0.23765	1	0.21500	0.22175	1	0.22487	0.22970	1	0.31732	0.54474	21.31457	1.03316	1	0.58329	0.56179	21.41198	1.02609	1	-0.04219	-0.01026	0.61906	0.00431	1	0.02079	-0.01359	0.62045	0.00451	1	0.52240	0.53426	0	
280954	1886.85303	19060560440	0.22423	0.24157	1886.42456	0.42847	4075	1	0.23996	0.23670	1	0.22117	0.27719	1	0.23057	0.25694	1	0.31729	0.54474	21.32215	1.02609	1	0.58328	0.56177	21.52216	1.01903	1	-0.04219	-0.01026	0.61906	0.00429	1	0.02079	-0.01359	0.62045	0.00450	1	0.52240	0.53426	0	
280955	1886.85925	19060623120	0.22459	0.24218	1886.42456	0.43469	4075	1	0.24246	0.24290	1	0.22317	0.28329	1	0.23281	0.26309	1	0.31733	0.54483	21.64715	1.01903	1	0.58332	0.56181	21.54138	1.01196	1	-0.04242	-0.01027	0.62241	0.00419	1	0.02090	-0.01359	0.62077	0.00446	1	0.52240	0.53426	0	
280956	1886.86646	19060695161	0.22481	0.24241	1886.42456	0.44189	4075	1	0.24808	0.27950	1	0.23319	0.23829	1	0.24063	0.25890	1	0.31738	0.54470	21.61531	1.01196	1	0.58339	0.56186	21.41451	1.01196	1	-0.04242	-0.01027	0.62241	0.00422	1	0.02090	-0.01359	0.62077	0.00446	1	0.52240	0.53426	0	
280957	1886.87292	19060759557	0.22497	0.24225	1886.42456	0.44836	4075	1	0.25217	0.27901	1	0.23098	0.24474	1	0.24157	0.26187	1	0.31739	0.54468	21.54439	1.01196	1	0.58339	0.56186	21.41451	1.01196	1	-0.04242	-0.01027	0.62241	0.00423	1	0.02090	-0.01359	0.62077	0.00446	1	0.52240	0.53426	0	
280958	1886.87952	19060825249	0.22504	0.24189	1886.42456	0.45496	4075	1	0.24972	0.27309	1	0.22906	0.23844	1	0.23939	0.25576	1	0.31743	0.54481	21.93140	1.01895	1	0.58351	0.56172	21.11357	1.01895	1	-0.04431	-0.01074	0.65088	0.00417	1	0.02090	-0.01359	0.62077	0.00442	1	0.52240	0.53426	0	
280959	1886.88660	19060895633	0.22500	0.24155	1886.42456	0.46204	4075	1	0.22289	0.26005	1	0.23314	0.22982	1	0.22801	0.24494	1	0.31749	0.54465	21.67608	1.02593	1	0.58354	0.56192	21.58274	1.02593	1	-0.04431	-0.01074	0.65088	0.00414	1	0.02090	-0.01359	0.62077	0.00440	1	0.52240	0.53426	0	
280960	1886.89270	19060957373	0.22516	0.24171	1886.42456	0.46814	4075	1	0.22436	0.26108	1	0.23466	0.21886	1	0.22951	0.23997	1	0.31750	0.54462	21.86799	1.03292	1	0.58353	0.56190	21.39616	1.03292	1	-0.04431	-0.01074	0.65088	0.00413	1	0.02090	-0.01359	0.62077	0.00442	1	0.52240	0.53426	0	
280961	1886.89990	19061029454	0.22545	0.24217	1886.42456	0.47534	4075	1	0.22666	0.26641	1	0.23445	0.21816	1	0.23055	0.24228	1	0.31753	0.54460	21.78058	1.02663	1	0.58357	0.56194	21.25068	1.03370	1	-0.18219	-0.04509	2.73250	0.00413	0	0.02164	-0.01405	0.64141	0.00448	1	0.52240	0.53426	0	
280962	1886.90637	19061093818	0.22568	0.24282	1886.42456	0.48181	4075	1	0.23620	0.27178	1	0.21767	0.24842	1	0.22694	0.26010	1	0.31750	0.54463	21.70328	1.02043	1	0.58361	0.56190	20.89978	1.02749	1	-0.18219	-0.04509	2.73250	0.00414	0	0.02164	-0.01405	0.64141	0.00449	1	0.52240	0.53426	0	
